Date_Submittted,Analyte_(Lead),Result_Lead_(PPB),Analyte_(Copper),Result_Copper_(PPB),Address,City,Zip_Code,Site_Code,Service_Line_Material,Sample_Location,Sentinel_Group_Number
3/18/2016,Lead,2,Copper,60,WINONA ST   ,FLINT,48504,FS0583,Copper,,3
3/16/2016,Lead,2,Copper,110,SENECA ST   ,FLINT,48504,FS0617,Copper,BATHROOM (2),3
3/17/2016,Lead,2,Copper,0,SENECA ST   ,FLINT,48504,FS0618,Copper,,3
3/16/2016,Lead,2,Copper,60,WESTCOMBE AVE   ,FLINT,48503,FS0620,Copper,KITCHEN,3
3/16/2016,Lead,2,Copper,0,BRENTWOOD DR   ,FLINT,48503,FS0670,Copper,KITCHEN,3
3/16/2016,Lead,2,Copper,0,WELCH BLVD   ,FLINT,48504,FS0682,Copper,,3
3/20/2016,Lead,2,Copper,140,MALLERY ST   ,FLINT,48504,FS0861,Copper,BATHROOM,3
3/16/2016,Lead,2,Copper,0,MALLERY ST   ,FLINT,48504,FS0983,Copper,KITCHEN,3
3/17/2016,Lead,2,Copper,100,TENNYSON AVE   ,FLINT,48507,FS1047,Copper,KITCHEN,3
3/16/2016,Lead,2,Copper,100,CLAIRMONT ST   ,FLINT,48503,FS1125,Copper,KITCHEN,3
3/16/2016,Lead,2,Copper,0,E AUSTIN AVE  ,FLINT,48505,FS1167,Copper,BATHROOM,3
3/17/2016,Lead,2,Copper,0,PETTIBONE AVE   ,FLINT,48507,FS1291,Copper,BATHROOM,3
3/17/2016,Lead,2,Copper,90,HOLLY AVE   ,FLINT,48506,FS1327,Copper,KITCHEN,3
3/16/2016,Lead,2,Copper,0,W SIXTH ST  ,FLINT,48503,FS1333,Copper,,3
3/17/2016,Lead,2,Copper,90,HOGARTH AVE   ,FLINT,48532,FS1541,Copper,BATHROOM WITHOUT FILTER,3
3/16/2016,Lead,2,Copper,0,WALDMAN AVE   ,FLINT,48507,FS1573,Copper,KITCHEN,3
3/16/2016,Lead,2,Copper,0,E BAKER ST  ,FLINT,48505,FS1597,Copper,KITCHEN,3
3/16/2016,Lead,2,Copper,0,COLLINGWOOD PKWY   ,FLINT,48503,FS1606,Copper,BATHROOM,3
3/16/2016,Lead,2,Copper,0,CRAWFORD ST   ,FLINT,48507,FS1633,Copper,,3
3/16/2016,Lead,2,Copper,0,KENSINGTON AVE   ,FLINT,48503,FS1771,Copper,BATHROOM,3
3/19/2016,Lead,2,Copper,0,LINCOLN AVE   ,FLINT,48507,FS1821,Copper,KITCHEN,3
3/16/2016,Lead,2,Copper,110,ARLENE AVE   ,FLINT,48532,FS1851,Copper,,3
3/16/2016,Lead,2,Copper,100,NOLEN DR   ,FLINT,48504,FS1881,Copper,,3
3/16/2016,Lead,2,Copper,0,FOREST HILL AVE  ,FLINT,48504,FS1892,Copper,KITCHEN,3
3/17/2016,Lead,2,Copper,70,WINDEMERE AVE   ,FLINT,48503,FS1995,Copper,KITCHEN,3
3/16/2016,Lead,2,Copper,0,CLINTON ST   ,FLINT,48507,FS1998,Copper,,3
3/16/2016,Lead,2,Copper,0,E COURT ST  ,FLINT,48503,FS2126,Copper,KITCHEN,3
3/24/2016,Lead,2,Copper,0,WOODROW AVE   ,FLINT,48506,FS2233,Copper,KITCHEN,3
3/16/2016,Lead,2,Copper,0,E JACKSON AVE  ,FLINT,48505,FS2284,Copper,KITCHEN,3
3/16/2016,Lead,2,Copper,70,HOLLY AVE   ,FLINT,48506,FS2346,Copper,KITCHEN,3
3/16/2016,Lead,2,Copper,200,ARLENE AVE   ,FLINT,48532,FS2364,Copper,KITCHEN,3
3/16/2016,Lead,2,Copper,0,WHITNEY AVE   ,FLINT,48532,FS2375,Copper,,3
3/20/2016,Lead,2,Copper,50,E RUTH AVE  ,FLINT,48505,FS2655,Copper,KITCHEN,3
3/16/2016,Lead,2,Copper,0,RASKOB ST   ,FLINT,48504,FS2717,Copper,KITCHEN,3
3/22/2016,Lead,3,Copper,0,CHURCHILL AVE   ,FLINT,48506,FS0054,Copper,BATHROOM,3
3/16/2016,Lead,3,Copper,100,SALISHAN CIR   ,FLINT,48506,FS0063,Copper,KITCHEN,3
3/18/2016,Lead,3,Copper,120,DICKINSON ST   ,FLINT,48504,FS0091,Copper,,3
3/16/2016,Lead,3,Copper,0,MAJOR ST   ,FLINT,48507,FS0241,Copper,KITCHEN,3
3/16/2016,Lead,3,Copper,140,E COURT ST  ,FLINT,48503,FS0306,Copper,KITCHEN,3
3/16/2016,Lead,3,Copper,0,E RUTH AVE  ,FLINT,48505,FS0314,Copper,KITCHEN,3
3/16/2016,Lead,3,Copper,0,OKLAHOMA AVE   ,FLINT,48506,FS0328,Copper,KITCHEN,3
3/16/2016,Lead,3,Copper,0,MISSOURI AVE   ,FLINT,48506,FS0350,Copper,KITCHEN,3
3/16/2016,Lead,3,Copper,0,MACKIN RD   ,FLINT,48504,FS0357,Copper,KITCHEN,3
3/16/2016,Lead,3,Copper,0,COVENTRY CT   ,FLINT,48503,FS0372,Copper,BATHROOM,3
3/20/2016,Lead,3,Copper,0,CADILLAC ST   ,FLINT,48504,FS0397,Copper,BATHROOM,3
3/16/2016,Lead,3,Copper,0,MACKIN RD   ,FLINT,48503,FS0398,Copper,KITCHEN,3
3/17/2016,Lead,3,Copper,60,WINONA ST   ,FLINT,48504,FS0416,Copper,,3
3/17/2016,Lead,3,Copper,0,COPEMAN BLVD   ,FLINT,48504,FS0538,Copper,KITCHEN,3
3/16/2016,Lead,3,Copper,0,WINONA ST   ,FLINT,48504,FS0566,Copper,,3
3/17/2016,Lead,3,Copper,80,WELCH BLVD   ,FLINT,48504,FS0656,Copper,BATHROOM,3
3/18/2016,Lead,3,Copper,60,HELBER ST   ,FLINT,48504,FS0713,Copper,KITCHEN,3
3/16/2016,Lead,3,Copper,60,NOLEN DR   ,FLINT,48504,FS0895,Copper,KITCHEN,3
3/16/2016,Lead,3,Copper,0,CEDAR ST APT 1 ,FLINT,48503,FS1144,Copper,KITCHEN,3
3/16/2016,Lead,3,Copper,0,BRANDON ST   ,FLINT,48503,FS1205,Copper,KITCHEN,3
3/16/2016,Lead,3,Copper,1030,ARLENE AVE   ,FLINT,48532,FS1586,Copper,BATHROOM,3
3/16/2016,Lead,3,Copper,0,NORWOOD DR   ,FLINT,48503,FS1701,Copper,KITCHEN,3
3/16/2016,Lead,3,Copper,0,E HOBSON AVE  ,FLINT,48505,FS2032,Copper,BATHROOM,3
3/16/2016,Lead,3,Copper,60,SOUTH DR   ,FLINT,48503,FS2033,Copper,KITCHEN,3
3/16/2016,Lead,3,Copper,0,CLINTON ST   ,FLINT,48507,FS2079,Copper,KITCHEN,3
3/16/2016,Lead,3,Copper,0,E WELLINGTON AVE  ,FLINT,48503,FS2120,Copper,KITCHEN,3
3/16/2016,Lead,3,Copper,0,STARKWEATHER ST   ,FLINT,48506,FS2127,Copper,,3
3/18/2016,Lead,3,Copper,70,W ALMA AVE  ,FLINT,48505,FS2195,Copper,,3
3/16/2016,Lead,3,Copper,180,LAFAYETTE ST   ,FLINT,48503,FS2566,Copper,,3
3/16/2016,Lead,3,Copper,100,BROWNING AVE   ,FLINT,48507,FS2622,Copper,KITCHEN,3
3/16/2016,Lead,3,Copper,120,FERNDALE PL   ,FLINT,48503,FS5001,Copper,KITCHEN,3
3/16/2016,Lead,4,Copper,0,MAXINE ST   ,FLINT,48503,FS0281,Copper,KITCHEN,3
3/20/2016,Lead,4,Copper,0,S FRANKLIN AVE  ,FLINT,48503,FS0285,Copper,KITCHEN,3
3/16/2016,Lead,4,Copper,0,S VERNON AVE  ,FLINT,48503,FS0290,Copper,,3
3/16/2016,Lead,4,Copper,0,E COURT ST  ,FLINT,48503,FS0302,Copper,KITCHEN,3
3/18/2016,Lead,4,Copper,0,WYOMING AVE   ,FLINT,48506,FS0326,Copper,,3
3/16/2016,Lead,4,Copper,230,WISCONSIN AVE   ,FLINT,48506,FS0347,Copper,,3
3/16/2016,Lead,4,Copper,50,CHURCH ST   ,FLINT,48502,FS0389,Copper,BATHROOM,3
3/18/2016,Lead,4,Copper,0,COPEMAN BLVD   ,FLINT,48504,FS0418,Copper,KITCHEN,3
3/16/2016,Lead,4,Copper,80,N BALLENGER HWY  ,FLINT,48504,FS0543,Copper,KITCHEN,3
3/16/2016,Lead,4,Copper,0,WINONA ST   ,FLINT,48504,FS0589,Copper,KITCHEN,3
3/16/2016,Lead,4,Copper,0,WESTCOMBE AVE   ,FLINT,48503,FS0608,Copper,KITCHEN,3
3/17/2016,Lead,4,Copper,0,WELCH BLVD   ,FLINT,48504,FS0663,Copper,KITCHEN,3
3/16/2016,Lead,4,Copper,90,NORBERT ST   ,FLINT,48504,FS0867,Copper,KITCHEN,3
3/16/2016,Lead,4,Copper,200,ROBBIE LN   ,FLINT,48505,FS1141,Copper,,3
3/17/2016,Lead,4,Copper,130,E CARPENTER RD  ,FLINT,48505,FS1208,Copper,BATHROOM,3
3/16/2016,Lead,4,Copper,0,E TOBIAS ST  ,FLINT,48503,FS1212,Copper,BATHROOM,3
3/16/2016,Lead,4,Copper,0,PIERCE ST   ,FLINT,48503,FS1269,Copper,KITCHEN,3
3/17/2016,Lead,4,Copper,60,LAWNDALE AVE   ,FLINT,48504,FS1361,Copper,KITCHEN,3
3/16/2016,Lead,4,Copper,0,CASSIUS ST   ,FLINT,48505,FS1577,Copper,,3
3/16/2016,Lead,4,Copper,0,WHITNEY AVE   ,FLINT,48532,FS1580,Copper,KITCHEN,3
3/17/2016,Lead,4,Copper,0,PENNSYLVANIA AVE   ,FLINT,48506,FS1682,Copper,KITCHEN,3
3/17/2016,Lead,4,Copper,80,JANE AVE   ,FLINT,48506,FS1730,Copper,,3
3/16/2016,Lead,4,Copper,0,E COURT ST  ,FLINT,48503,FS2037,Copper,KITCHEN,3
3/16/2016,Lead,4,Copper,60,PIERCE ST   ,FLINT,48503,FS2311,Copper,KITCHEN,3
3/16/2016,Lead,4,Copper,0,W VAN WAGONER AVE ,FLINT,48505,FS2382,Copper,,3
3/16/2016,Lead,4,Copper,130,HILLS ST   ,FLINT,48503,FS2626,Copper,KITCHEN,3
3/20/2016,Lead,4,Copper,0,W ATHERTON RD  ,FLINT,48507,FS2671,Copper,BATHROOM,3
3/16/2016,Lead,4,Copper,60,DALE AVE   ,FLINT,48506,FS2719,Copper,BATHROOM,3
3/16/2016,Lead,5,Copper,0,NELSON ST   ,FLINT,48503,FS0162,Copper,BATHROOM,3
3/16/2016,Lead,5,Copper,60,PIERCE ST   ,FLINT,48503,FS0307,Copper,KITCHEN,3
3/16/2016,Lead,5,Copper,0,E DARTMOUTH ST  ,FLINT,48505,FS1289,Copper,BATHROOM,3
3/16/2016,Lead,5,Copper,130,W JACKSON AVE  ,FLINT,48505,FS1381,Copper,,3
3/16/2016,Lead,5,Copper,60,E BAKER ST  ,FLINT,48505,FS2220,Copper,,3
3/16/2016,Lead,5,Copper,120,FRANK ST   ,FLINT,48504,FS2267,Copper,KITCHEN,3
3/16/2016,Lead,5,Copper,310,W HAMILTON AVE  ,FLINT,48504,FS2720,Copper,BATHROOM,3
3/16/2016,Lead,6,Copper,180,WINDEMERE AVE   ,FLINT,48503,FS0291,Copper,KITCHEN,3
3/20/2016,Lead,6,Copper,160,BRENTWOOD DR   ,FLINT,48503,FS0641,Copper,KITCHEN,3
3/16/2016,Lead,6,Copper,50,MACKIN RD   ,FLINT,48503,FS0667,Copper,,3
3/16/2016,Lead,6,Copper,0,LARCHMONT ST   ,FLINT,48503,FS1227,Copper,KITCHEN,3
3/17/2016,Lead,6,Copper,50,W MC CLELLAN ST ,FLINT,48505,FS1532,Copper,BATHROOM,3
3/16/2016,Lead,6,Copper,0,LAFAYETTE ST   ,FLINT,48503,FS1983,Copper,KITCHEN,3
3/16/2016,Lead,6,Copper,340,DALE AVE   ,FLINT,48506,FS2009,Copper,KITCHEN,3
3/16/2016,Lead,6,Copper,0,E GENESEE ST  ,FLINT,48505,FS2040,Copper,BATHROOM,3
3/18/2016,Lead,6,Copper,0,FRANK ST   ,FLINT,48504,FS2260,Copper,BATHROOM,3
3/16/2016,Lead,6,Copper,160,HILLS ST   ,FLINT,48503,FS2303,Copper,KITCHEN,3
3/16/2016,Lead,7,Copper,60,W YORK AVE  ,FLINT,48505,FS0154,Copper,BATHROOM,3
3/16/2016,Lead,7,Copper,190,BERKLEY ST   ,FLINT,48504,FS0423,Copper,KITCHEN,3
3/17/2016,Lead,7,Copper,60,BURROUGHS AVE   ,FLINT,48507,FS1247,Copper,BATHROOM,3
3/16/2016,Lead,7,Copper,0,FRANK ST   ,FLINT,48504,FS2261,Copper,,3
3/17/2016,Lead,7,Copper,0,E SECOND ST  ,FLINT,48503,FS2686,Copper,KITCHEN,3
3/16/2016,Lead,8,Copper,60,LESLIE CT   ,FLINT,48504,FS0141,Copper,KITCHEN,3
3/18/2016,Lead,8,Copper,80,COPEMAN BLVD   ,FLINT,48504,FS0422,Copper,KITCHEN,3
3/17/2016,Lead,8,Copper,870,MILLER RD   ,FLINT,48503,FS1148,Copper,KITCHEN,3
3/16/2016,Lead,8,Copper,210,ALLENDALE PL   ,FLINT,48503,FS1864,Copper,KITCHEN,3
3/17/2016,Lead,9,Copper,230,COPEMAN BLVD   ,FLINT,48504,FS0427,Copper,KITCHEN,3
3/18/2016,Lead,9,Copper,0,COPEMAN BLVD   ,FLINT,48504,FS0432,Copper,KITCHEN,3
3/17/2016,Lead,9,Copper,60,AVENUE B   ,FLINT,48503,FS2012,Copper,,3
3/16/2016,Lead,9,Copper,0,W PATERSON ST  ,FLINT,48503,FS2716,Copper,KITCHEN,3
3/16/2016,Lead,10,Copper,60,E MOORE ST  ,FLINT,48505,FS0018,Copper,BATHROOM,3
3/17/2016,Lead,10,Copper,90,BUCKINGHAM AVE   ,FLINT,48507,FS0230,Copper,KITCHEN,3
3/16/2016,Lead,10,Copper,70,KANSAS AVE   ,FLINT,48506,FS0301,Copper,KITCHEN,3
3/16/2016,Lead,10,Copper,90,WELCH BLVD   ,FLINT,48504,FS0672,Copper,,3
3/16/2016,Lead,10,Copper,290,HERRICK ST   ,FLINT,48532,FS1070,Copper,BATHROOM,3
3/16/2016,Lead,10,Copper,130,MASON ST   ,FLINT,48505,FS1439,Copper,KITCHEN,3
3/16/2016,Lead,10,Copper,60,W GENESEE ST  ,FLINT,48504,FS2119,Copper,KITCHEN,3
3/16/2016,Lead,10,Copper,220,LARCHMONT ST   ,FLINT,48503,FS2657,Copper,KITCHEN,3
3/17/2016,Lead,10,Copper,100,MILTON DR   ,FLINT,48507,FS2683,Copper,KITCHEN,3
3/17/2016,Lead,10,Copper,80,BLUEBERRY LN   ,FLINT,48507,FS2733,Copper,KITCHEN,3
3/18/2016,Lead,11,Copper,250,SENECA ST   ,FLINT,48504,FS0412,Copper,,3
3/17/2016,Lead,14,Copper,290,SENECA ST   ,FLINT,48504,FS0428,Copper,KITCHEN,3
3/16/2016,Lead,15,Copper,0,COPEMAN BLVD   ,FLINT,48504,FS0547,Copper,BATHROOM,3
3/16/2016,Lead,16,Copper,0,WINDEMERE AVE   ,FLINT,48503,FS2056,Copper,KITCHEN,3
3/16/2016,Lead,17,Copper,0,WELCH BLVD   ,FLINT,48504,FS0044,Copper,KITCHEN,3
3/16/2016,Lead,17,Copper,50,BARNEY AVE   ,FLINT,48503,FS2685,Copper,KITCHEN,3
3/16/2016,Lead,18,Copper,80,HILLS ST   ,FLINT,48503,FS1664,Copper,KITCHEN,3
3/16/2016,Lead,19,Copper,100,HILLS ST   ,FLINT,48503,FS0997,Copper,BATHROOM,3
3/16/2016,Lead,19,Copper,110,YALE ST   ,FLINT,48503,FS2701,Copper,KITCHEN,3
3/17/2016,Lead,20,Copper,140,SHERWOOD DR   ,FLINT,48503,FS1444,Copper,BATHROOM,3
3/16/2016,Lead,20,Copper,150,NOLEN DR   ,FLINT,48504,FS2697,Copper,KITCHEN,3
3/16/2016,Lead,21,Copper,100,E COURT ST  ,FLINT,48503,FS1895,Copper,KITCHEN,3
3/16/2016,Lead,21,Copper,90,ARLENE AVE   ,FLINT,48532,FS2492,Copper,,3
3/16/2016,Lead,22,Copper,150,CONCORD ST   ,FLINT,48504,FS0052,Copper,KITCHEN,3
3/18/2016,Lead,22,Copper,110,ARROW LN   ,FLINT,48507,FS2676,Copper,BASEMENT,3
3/16/2016,Lead,23,Copper,210,BROOKSIDE DR   ,FLINT,48503,FS2703,Copper,BATHROOM,3
3/18/2016,Lead,23,Copper,0,BARTH ST   ,FLINT,48504,FS2718,Copper,BATHROOM,3
3/16/2016,Lead,24,Copper,220,CRAPO ST   ,FLINT,48503,FS0273,Copper,BATHROOM,3
3/16/2016,Lead,26,Copper,230,W TWELFTH ST  ,FLINT,48503,FS8006,Copper,KITCHEN,3
3/20/2016,Lead,27,Copper,1340,BARRIE AVE   ,FLINT,48507,FS2689,Copper,LAUNDRY SINK,3
3/16/2016,Lead,28,Copper,180,HOGARTH AVE   ,FLINT,48503,FS0993,Copper,KITCHEN,3
3/16/2016,Lead,31,Copper,260,COPEMAN BLVD   ,FLINT,48504,FS0334,Copper,BATHROOM,3
3/16/2016,Lead,31,Copper,70,BLANCHARD AVE   ,FLINT,48503,FS1445,Copper,,3
3/16/2016,Lead,32,Copper,0,BARRINGTON DR   ,FLINT,48503,FS0176,Copper,BATHROOM,3
3/16/2016,Lead,33,Copper,950,INGLESIDE AVE   ,FLINT,48507,FS0243,Copper,,3
3/16/2016,Lead,34,Copper,0,MT ELLIOTT AVE  ,FLINT,48504,FS0046,Copper,KITCHEN,3
3/18/2016,Lead,42,Copper,690,N STEVENSON ST  ,FLINT,48504,FS0510,Copper,KITCHEN,3
3/16/2016,Lead,43,Copper,390,BARRIE AVE   ,FLINT,48507,FS2689,Copper,BATHROOM,3
3/16/2016,Lead,44,Copper,220,LARCHMONT ST   ,FLINT,48532,FS2708,Copper,BATHROOM,3
3/16/2016,Lead,55,Copper,530,W GENESEE ST  ,FLINT,48505,FS1480,Copper,BATHROOM,3
3/16/2016,Lead,59,Copper,180,NORBERT ST   ,FLINT,48504,FS0086,Copper,KITCHEN,3
3/17/2016,Lead,67,Copper,0,LANDON ST   ,FLINT,48504,FS2736,Copper,KITCHEN,3
3/16/2016,Lead,69,Copper,130,CHALMERS ST   ,FLINT,48503,FS2060,Copper,KITCHEN,3
3/16/2016,Lead,101,Copper,220,DAKOTA AVE   ,FLINT,48506,FS1059,Copper,,3
3/20/2016,Lead,147,Copper,160,ARROW LN   ,FLINT,48507,FS2676,Copper,,3
3/16/2016,Lead,154,Copper,510,ROBBIE LN   ,FLINT,48505,FS2349,Copper,KITCHEN,3
3/16/2016,Lead,428,Copper,870,LIPPINCOTT BLVD   ,FLINT,48503,FS0311,Copper,,3
3/16/2016,Lead,569,Copper,260,BERKLEY ST   ,FLINT,48504,FS0108,Copper,KITCHEN,3
3/16/2016,Lead,0,Copper,0,MONTANA AVE   ,FLINT,48506,FS0022,Galvanized,KITCHEN,3
3/17/2016,Lead,0,Copper,80,WYOMING AVE   ,FLINT,48506,FS0023,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,0,EDWARDS AVE   ,FLINT,48505,FS0025,Galvanized,BATHROOM,3
3/17/2016,Lead,0,Copper,0,W HAMILTON AVE  ,FLINT,48504,FS0045,Galvanized,KITCHEN - NO FILTER,3
3/16/2016,Lead,0,Copper,0,MT ELLIOTT AVE  ,FLINT,48504,FS0049,Galvanized,BATHROOM,3
3/16/2016,Lead,0,Copper,60,MT ELLIOTT AVE  ,FLINT,48504,FS0050,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,80,BENNETT AVE   ,FLINT,48506,FS0075,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,60,BARTH ST   ,FLINT,48504,FS0087,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,0,FRANK ST   ,FLINT,48504,FS0093,Galvanized,KITCHEN,3
3/18/2016,Lead,0,Copper,0,BAGLEY ST   ,FLINT,48504,FS0101,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,0,N CHEVROLET AVE  ,FLINT,48504,FS0102,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,200,ADAMS AVE   ,FLINT,48505,FS0112,Galvanized,,3
3/17/2016,Lead,0,Copper,70,MASON ST   ,FLINT,48503,FS0113,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,0,WOODSIDE DR   ,FLINT,48503,FS0178,Galvanized,KITCHEN,3
3/17/2016,Lead,0,Copper,0,GIBSON ST   ,FLINT,48503,FS0191,Galvanized,,3
3/16/2016,Lead,0,Copper,0,E TOBIAS ST  ,FLINT,48503,FS0226,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,0,MONROE ST   ,FLINT,48503,FS0240,Galvanized,KITCHEN,3
3/18/2016,Lead,0,Copper,0,BROWN ST   ,FLINT,48503,FS0268,Galvanized,,3
3/16/2016,Lead,0,Copper,0,M L KING AVE ,FLINT,48503,FS0383,Galvanized,,3
3/16/2016,Lead,0,Copper,0,CHURCH ST   ,FLINT,48503,FS0396,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,0,THOMAS ST   ,FLINT,48504,FS0431,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,0,COPEMAN BLVD   ,FLINT,48504,FS0532,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,0,DURAND ST   ,FLINT,48503,FS1080,Galvanized,KITCHEN,3
3/17/2016,Lead,0,Copper,0,MASON ST   ,FLINT,48505,FS1466,Galvanized,,3
3/16/2016,Lead,0,Copper,70,AVENUE B   ,FLINT,48503,FS1523,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS1630,Galvanized,BATHROOM,3
3/16/2016,Lead,0,Copper,160,WINONA ST   ,FLINT,48504,FS1641,Galvanized,,3
3/16/2016,Lead,0,Copper,60,BARTH ST   ,FLINT,48504,FS1665,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,0,CASSIUS ST   ,FLINT,48505,FS1700,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,0,BROWN ST   ,FLINT,48503,FS1745,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,0,GREENFIELD AVE   ,FLINT,48503,FS1982,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,0,E EDDINGTON AVE  ,FLINT,48503,FS2003,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,0,E DARTMOUTH ST  ,FLINT,48505,FS2004,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,0,GREENFIELD AVE   ,FLINT,48503,FS2029,Galvanized,BATHROOM,3
3/17/2016,Lead,0,Copper,0,LAWNDALE AVE   ,FLINT,48504,FS2165,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,0,GARLAND ST   ,FLINT,48503,FS2231,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,0,GARLAND ST   ,FLINT,48503,FS2231,Galvanized,KITCHEN,3
3/16/2016,Lead,0,Copper,0,E DARTMOUTH ST  ,FLINT,48505,FS2300,Galvanized,,3
3/16/2016,Lead,0,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS2323,Galvanized,,3
3/17/2016,Lead,0,Copper,0,E GENESEE ST  ,FLINT,48505,FS2659,Galvanized,KITCHEN,3
3/20/2016,Lead,0,Copper,50,W UNIVERSITY AVE  ,FLINT,48504,FS9003,Galvanized,KITCHEN,3
3/16/2016,Lead,1,Copper,130,W HAMILTON AVE  ,FLINT,48503,FS0124,Galvanized,KITCHEN,3
3/16/2016,Lead,1,Copper,0,BARTH ST   ,FLINT,48504,FS0638,Galvanized,KITCHEN,3
3/16/2016,Lead,1,Copper,0,E TOBIAS ST  ,FLINT,48503,FS1334,Galvanized,KITCHEN,3
3/16/2016,Lead,1,Copper,0,DUPONT ST   ,FLINT,48504,FS1422,Galvanized,KITCHEN,3
3/16/2016,Lead,1,Copper,0,MASON ST   ,FLINT,48505,FS1589,Galvanized,KITCHEN,3
3/16/2016,Lead,1,Copper,0,HILLS ST   ,FLINT,48503,FS1675,Galvanized,KITCHEN,3
3/16/2016,Lead,1,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS1722,Galvanized,KITCHEN,3
3/16/2016,Lead,1,Copper,70,JANE AVE   ,FLINT,48506,FS1738,Galvanized,BATHROOM,3
3/16/2016,Lead,1,Copper,110,BLANCHARD AVE   ,FLINT,48503,FS1761,Galvanized,KITCHEN,3
3/20/2016,Lead,1,Copper,0,CEDAR ST   ,FLINT,48503,FS1962,Galvanized,,3
3/16/2016,Lead,1,Copper,120,CEDAR ST   ,FLINT,48503,FS2225,Galvanized,KITCHEN,3
3/16/2016,Lead,1,Copper,0,E BAKER ST  ,FLINT,48505,FS2232,Galvanized,KITCHEN,3
3/18/2016,Lead,1,Copper,290,CRESCENT DR   ,FLINT,48503,FS2306,Galvanized,,3
3/16/2016,Lead,1,Copper,480,THOMAS ST   ,FLINT,48504,FS2330,Galvanized,KITCHEN,3
3/16/2016,Lead,1,Copper,70,ZIMMERMAN ST   ,FLINT,48503,FS2711,Galvanized,,3
3/16/2016,Lead,2,Copper,0,BENNETT AVE   ,FLINT,48506,FS0074,Galvanized,,3
3/16/2016,Lead,2,Copper,260,W CARPENTER RD  ,FLINT,48505,FS0144,Galvanized,KITCHEN,3
3/18/2016,Lead,2,Copper,60,BEARD ST   ,FLINT,48503,FS0177,Galvanized,KITCHEN,3
3/17/2016,Lead,2,Copper,80,CROMWELL AVE   ,FLINT,48503,FS0184,Galvanized,KITCHEN,3
3/16/2016,Lead,2,Copper,70,FIELDING ST   ,FLINT,48503,FS0204,Galvanized,KITCHEN,3
3/16/2016,Lead,2,Copper,70,BRENTWOOD DR   ,FLINT,48503,FS0651,Galvanized,KITCHEN,3
3/16/2016,Lead,2,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS1260,Galvanized,BATHROOM,3
3/16/2016,Lead,2,Copper,0,ROOME CT   ,FLINT,48503,FS1336,Galvanized,BATHROOM,3
3/16/2016,Lead,2,Copper,0,GREEN ST   ,FLINT,48503,FS1358,Galvanized,KITCHEN,3
3/16/2016,Lead,2,Copper,0,E LIVINGSTON DR  ,FLINT,48503,FS1362,Galvanized,KITCHEN,3
3/20/2016,Lead,2,Copper,150,LAPEER RD   ,FLINT,48503,FS1413,Galvanized,BATHROOM,3
3/16/2016,Lead,2,Copper,0,BROWN ST   ,FLINT,48503,FS1576,Galvanized,KITCHEN,3
3/18/2016,Lead,2,Copper,110,GREEN ST   ,FLINT,48503,FS1893,Galvanized,KITCHEN,3
3/16/2016,Lead,2,Copper,0,MAPLEWOOD AVE   ,FLINT,48506,FS2015,Galvanized,KITCHEN,3
3/16/2016,Lead,2,Copper,0,E GENESEE ST  ,FLINT,48505,FS2043,Galvanized,KITCHEN,3
3/16/2016,Lead,2,Copper,110,E MC CLELLAN ST ,FLINT,48505,FS2131,Galvanized,BATHROOM,3
3/16/2016,Lead,2,Copper,0,HOGARTH AVE   ,FLINT,48503,FS2200,Galvanized,,3
3/16/2016,Lead,2,Copper,0,IRENE AVE   ,FLINT,48503,FS2497,Galvanized,KITCHEN,3
3/16/2016,Lead,2,Copper,60,E MOORE ST  ,FLINT,48505,FS2571,Galvanized,KITCHEN,3
3/16/2016,Lead,3,Copper,0,KNAPP AVE   ,FLINT,48503,FS0202,Galvanized,KITCHEN,3
3/18/2016,Lead,3,Copper,0,BARNEY AVE   ,FLINT,48503,FS0254,Galvanized,,3
3/16/2016,Lead,3,Copper,60,W PATERSON ST  ,FLINT,48504,FS0340,Galvanized,KITCHEN,3
