Date_Submittted,Analyte_(Lead),Result_Lead_(PPB),Analyte_(Copper),Result_Copper_(PPB),Address,City,Zip_Code,Site_Code,Service_Line_Material,Sample_Location,Sentinel_Group_Number
3/31/2016,Lead,0,Copper,0,POLLY ST   ,FLINT,48505,FS0001,Copper,,4
3/30/2016,Lead,0,Copper,0,E CARPENTER RD  ,FLINT,48505,FS0002,Copper,BATHROOM,4
3/30/2016,Lead,0,Copper,0,E HOLBROOK AVE  ,FLINT,48505,FS0005,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,E LYNDON AVE  ,FLINT,48505,FS0013,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,INDUSTRIAL AVE   ,FLINT,48505,FS0014,Copper,,4
3/30/2016,Lead,0,Copper,0,BIRCHCREST DR   ,FLINT,48504,FS0027,Copper,KITCHEN,4
3/31/2016,Lead,0,Copper,170,CLIO RD   ,FLINT,48504,FS0029,Copper,BATHROOM,4
3/30/2016,Lead,0,Copper,70,KELLAR AVE   ,FLINT,48504,FS0030,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,130,FOREST HILL AVE  ,FLINT,48504,FS0035,Copper,,4
3/30/2016,Lead,0,Copper,0,W RANKIN ST  ,FLINT,48505,FS0037,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,W JAMIESON ST  ,FLINT,48505,FS0041,Copper,KITCHEN WITH FILTER,4
3/31/2016,Lead,0,Copper,70,RISEDORPH AVE   ,FLINT,48506,FS0056,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,WOODROW AVE   ,FLINT,48506,FS0057,Copper,KITCHEN,4
4/5/2016,Lead,0,Copper,0,WOODROW AVE   ,FLINT,48506,FS0057,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,60,CRAIG DR   ,FLINT,48506,FS0061,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,MALLERY ST   ,FLINT,48504,FS0097,Copper,BATHROOM,4
3/30/2016,Lead,0,Copper,0,W KEARSLEY ST  ,FLINT,48532,FS0110,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,80,KIRK AVE   ,FLINT,48503,FS0122,Copper,KITCHEN WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,0,E LORADO AVE  ,FLINT,48505,FS0147,Copper,KITCHEN WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,0,E PARKWAY AVE  ,FLINT,48505,FS0152,Copper,,4
3/30/2016,Lead,0,Copper,60,W YORK AVE  ,FLINT,48505,FS0154,Copper,BATHROOM WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,W BUNDY AVE  ,FLINT,48505,FS0155,Copper,KITCHEN WITH FILTER,4
3/30/2016,Lead,0,Copper,0,CHANDLER AVE   ,FLINT,48503,FS0165,Copper,KITCHEN,4
3/31/2016,Lead,0,Copper,0,LYNN CT   ,FLINT,48503,FS0167,Copper,BATHROOM,4
3/30/2016,Lead,0,Copper,60,WARNER AVE   ,FLINT,48503,FS0168,Copper,KITCHEN,4
4/1/2016,Lead,0,Copper,0,GLOUCESTER ST   ,FLINT,48503,FS0173,Copper,BATHROOM,4
4/1/2016,Lead,0,Copper,50,BARRINGTON DR   ,FLINT,48503,FS0176,Copper,,4
3/30/2016,Lead,0,Copper,0,S CUMBERLAND ST  ,FLINT,48503,FS0180,Copper,BATHROOM WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,COMMONWEALTH AVE   ,FLINT,48503,FS0181,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,120,GIBSON ST   ,FLINT,48503,FS0189,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,60,ZIMMERMAN ST   ,FLINT,48532,FS0253,Copper,,4
4/4/2016,Lead,0,Copper,0,KNAPP AVE   ,FLINT,48503,FS0255,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,WOODCROFT AVE   ,FLINT,48503,FS0267,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,IDA AVE   ,FLINT,48503,FS0269,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,CRAPO ST   ,FLINT,48503,FS0273,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,MAXINE ST   ,FLINT,48503,FS0283,Copper,,4
3/30/2016,Lead,0,Copper,0,E COURT ST  ,FLINT,48503,FS0293,Copper,KITCHEN WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,0,E AUSTIN AVE  ,FLINT,48505,FS0313,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,KELLAR AVE   ,FLINT,48504,FS0335,Copper,,4
3/30/2016,Lead,0,Copper,0,WINONA ST   ,FLINT,48504,FS0337,Copper,KITCHEN,4
4/4/2016,Lead,0,Copper,0,OKLAHOMA AVE   ,FLINT,48506,FS0344,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,ILLINOIS AVE   ,FLINT,48506,FS0349,Copper,KITCHEN WITHOUT FILTER,4
4/1/2016,Lead,0,Copper,0,CHURCHILL AVE   ,FLINT,48506,FS0353,Copper,,4
3/30/2016,Lead,0,Copper,50,CLEMENT ST   ,FLINT,48504,FS0355,Copper,WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,70,SLOAN ST   ,FLINT,48504,FS0363,Copper,BATHROOM,4
3/30/2016,Lead,0,Copper,120,BEECHER RD   ,FLINT,48503,FS0373,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,PONTIAC ST   ,FLINT,48503,FS0377,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,MASON ST   ,FLINT,48503,FS0381,Copper,BATHROOM WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,60,PROSPECT ST   ,FLINT,48504,FS0403,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,220,PROSPECT ST   ,FLINT,48504,FS0407,Copper,WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,100,BARTH ST   ,FLINT,48504,FS0417,Copper,BATHROOM,4
3/31/2016,Lead,0,Copper,0,COPEMAN BLVD   ,FLINT,48504,FS0420,Copper,,4
3/30/2016,Lead,0,Copper,0,WOLCOTT ST   ,FLINT,48504,FS0518,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,COPEMAN BLVD   ,FLINT,48504,FS0536,Copper,KITCHEN WITH FILTER,4
3/30/2016,Lead,0,Copper,0,KELLAR AVE   ,FLINT,48504,FS0564,Copper,,4
4/5/2016,Lead,0,Copper,0,SUNSET DR   ,FLINT,48503,FS0576,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,260,ELDORADO DR   ,FLINT,48504,FS0585,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,BARTH ST   ,FLINT,48504,FS0597,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,SENECA ST   ,FLINT,48504,FS0617,Copper,BATHROOM 1,4
3/30/2016,Lead,0,Copper,0,WESTCOMBE AVE   ,FLINT,48503,FS0620,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,BRENTWOOD DR   ,FLINT,48503,FS0629,Copper,,4
3/30/2016,Lead,0,Copper,0,WELCH BLVD   ,FLINT,48504,FS0656,Copper,KITHCEN WITH FILTER,4
3/30/2016,Lead,0,Copper,0,PENCOMBE PL   ,FLINT,48503,FS0674,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,WINONA ST   ,FLINT,48504,FS0675,Copper,KITCHEN WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,0,WELCH BLVD   ,FLINT,48504,FS0682,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,PENCOMBE PL   ,FLINT,48503,FS0689,Copper,KITCHEN,4
4/4/2016,Lead,0,Copper,90,PENCOMBE PL   ,FLINT,48503,FS0689,Copper,,4
3/30/2016,Lead,0,Copper,0,HELBER ST   ,FLINT,48504,FS0707,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,HELBER ST   ,FLINT,48504,FS0711,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,70,BEGOLE ST   ,FLINT,48504,FS0718,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,140,MALLERY ST   ,FLINT,48504,FS0861,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,WALTER ST   ,FLINT,48504,FS0870,Copper,BATHROOM WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,50,THOMAS ST   ,FLINT,48504,FS0923,Copper,BATHROOM,4
3/31/2016,Lead,0,Copper,140,NOLEN DR   ,FLINT,48504,FS0953,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,160,DARYLL DR   ,FLINT,48505,FS0994,Copper,BATHROOM,4
3/30/2016,Lead,0,Copper,50,DARYLL DR   ,FLINT,48505,FS0999,Copper,KITCHEN,4
3/31/2016,Lead,0,Copper,80,E YORK AVE  ,FLINT,48505,FS1004,Copper,KITCHEN WITH FILTER,4
3/30/2016,Lead,0,Copper,0,ROBBIE LN   ,FLINT,48505,FS1007,Copper,KITCHEN WITH FILTER,4
4/4/2016,Lead,0,Copper,0,BRABYN ST   ,FLINT,48503,FS1068,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,70,ARLENE AVE   ,FLINT,48532,FS1079,Copper,BATHROOM,4
3/31/2016,Lead,0,Copper,0,CLAIRMONT ST   ,FLINT,48503,FS1127,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,AVENUE B   ,FLINT,48503,FS1128,Copper,BATHROOM,4
3/31/2016,Lead,0,Copper,0,E GENESEE ST  ,FLINT,48505,FS1171,Copper,KITCHEN,4
4/4/2016,Lead,0,Copper,0,HILLS ST   ,FLINT,48503,FS1173,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,W FOSS AVE  ,FLINT,48505,FS1202,Copper,BATHROOM,4
3/30/2016,Lead,0,Copper,90,MOUNTAIN AVE   ,FLINT,48503,FS1203,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,140,E CARPENTER RD  ,FLINT,48505,FS1208,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,HURON ST   ,FLINT,48507,FS1210,Copper,KITCHEN WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,0,WOODROW AVE   ,FLINT,48506,FS1213,Copper,,4
3/30/2016,Lead,0,Copper,60,BRANDON ST   ,FLINT,48503,FS1214,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,LARCHMONT ST   ,FLINT,48503,FS1226,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,GREENFIELD AVE   ,FLINT,48503,FS1228,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,70,BURROUGHS AVE   ,FLINT,48507,FS1247,Copper,BATHROOM WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,0,BURROUGHS AVE   ,FLINT,48507,FS1256,Copper,KITCHEN WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,70,BURROUGHS AVE   ,FLINT,48507,FS1261,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,W VAN WAGONER AVE ,FLINT,48505,FS1267,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,70,BRANDON ST   ,FLINT,48503,FS1314,Copper,KITCHEN,4
3/31/2016,Lead,0,Copper,0,HOLLY AVE   ,FLINT,48506,FS1327,Copper,,4
3/30/2016,Lead,0,Copper,0,E YORK AVE  ,FLINT,48505,FS1330,Copper,BATHROOM,4
4/1/2016,Lead,0,Copper,0,PIERCE ST   ,FLINT,48503,FS1383,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,KENNELWORTH AVE   ,FLINT,48503,FS1387,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,WINTHROP BLVD   ,FLINT,48505,FS1415,Copper,BATHROOM,4
3/30/2016,Lead,0,Copper,140,M L KING AVE ,FLINT,48505,FS1419,Copper,,4
3/30/2016,Lead,0,Copper,0,HERRICK ST   ,FLINT,48532,FS1437,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,PIERCE ST   ,FLINT,48503,FS1440,Copper,,4
3/30/2016,Lead,0,Copper,0,DURAND ST   ,FLINT,48503,FS1443,Copper,KITCHEN WITHOUT FILTER,4
4/4/2016,Lead,0,Copper,80,W GENESEE ST  ,FLINT,48505,FS1480,Copper,KITCHEN,4
3/31/2016,Lead,0,Copper,0,CLAIRMONT ST   ,FLINT,48503,FS1521,Copper,WITHOUT A FILTER,4
4/5/2016,Lead,0,Copper,60,VERMILYA AVE   ,FLINT,48507,FS1530,Copper,,4
3/30/2016,Lead,0,Copper,0,CASSIUS ST   ,FLINT,48505,FS1577,Copper,,4
3/30/2016,Lead,0,Copper,0,NOLEN DR   ,FLINT,48504,FS1578,Copper,BATHROOM,4
3/30/2016,Lead,0,Copper,160,ARLENE AVE   ,FLINT,48532,FS1586,Copper,KITCHEN WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,0,HOLLY AVE   ,FLINT,48506,FS1601,Copper,,4
3/30/2016,Lead,0,Copper,90,E ALMA AVE  ,FLINT,48505,FS1604,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,MASON ST   ,FLINT,48505,FS1627,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,50,HOGARTH AVE   ,FLINT,48532,FS1659,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,WHITNEY AVE   ,FLINT,48532,FS1666,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,CRAWFORD ST   ,FLINT,48507,FS1668,Copper,KITCHEN WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,0,CLAIRMONT ST   ,FLINT,48503,FS1671,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,CASSIUS ST   ,FLINT,48505,FS1690,Copper,KITCHEN,4
3/31/2016,Lead,0,Copper,0,BROWNING AVE   ,FLINT,48507,FS1698,Copper,KITCHEN,4
4/4/2016,Lead,0,Copper,0,CRAWFORD ST   ,FLINT,48507,FS1726,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,NOLEN DR   ,FLINT,48504,FS1743,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS1749,Copper,BATHROOM,4
3/30/2016,Lead,0,Copper,0,NOLEN DR   ,FLINT,48504,FS1756,Copper,KITCHEN,4
4/4/2016,Lead,0,Copper,90,CALUMET ST   ,FLINT,48503,FS1824,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,70,ARLENE AVE   ,FLINT,48532,FS1851,Copper,KITCHEN WITH FILTER,4
3/30/2016,Lead,0,Copper,0,MASON ST   ,FLINT,48505,FS1891,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,CLINTON ST   ,FLINT,48507,FS1899,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,100,ROBBIE LN   ,FLINT,48505,FS1917,Copper,KITCHEN WITHOUT,4
3/30/2016,Lead,0,Copper,0,BRANDON ST   ,FLINT,48503,FS1966,Copper,,4
3/30/2016,Lead,0,Copper,0,HURON ST   ,FLINT,48507,FS1968,Copper,KITCHEN WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,60,CHAMBERS ST   ,FLINT,48507,FS1971,Copper,BATHROOM,4
3/30/2016,Lead,0,Copper,100,CHANDLER AVE   ,FLINT,48503,FS1972,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,GRANDY ST   ,FLINT,48503,FS1975,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,GREENFIELD AVE   ,FLINT,48503,FS1976,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,E GENESEE ST  ,FLINT,48505,FS2000,Copper,BATHROOM WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,W GENESEE ST  ,FLINT,48504,FS2007,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,70,ALVORD AVE   ,FLINT,48507,FS2019,Copper,BATHROOM WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,0,BROWNING AVE   ,FLINT,48507,FS2024,Copper,,4
3/30/2016,Lead,0,Copper,100,E RUSSELL AVE  ,FLINT,48505,FS2038,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,CLINTON ST   ,FLINT,48507,FS2042,Copper,KITCHEN WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,0,CALUMET ST   ,FLINT,48503,FS2054,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,90,CLINTON ST   ,FLINT,48507,FS2055,Copper,KITCHEN,4
4/4/2016,Lead,0,Copper,0,E BAKER ST  ,FLINT,48505,FS2059,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,CHALMERS ST   ,FLINT,48503,FS2060,Copper,WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,CHALMERS ST   ,FLINT,48503,FS2077,Copper,KITHCEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,CLINTON ST   ,FLINT,48507,FS2079,Copper,BATHROOM WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,50,GREENFIELD AVE   ,FLINT,48503,FS2123,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,E ALMA AVE  ,FLINT,48505,FS2128,Copper,KITCHEN,4
3/31/2016,Lead,0,Copper,0,E ALMA AVE  ,FLINT,48505,FS2133,Copper,,4
3/30/2016,Lead,0,Copper,0,CLINTON ST   ,FLINT,48507,FS2134,Copper,KITCHEN WITHOUT FILTER,4
4/1/2016,Lead,0,Copper,0,W SIXTH ST  ,FLINT,48503,FS2193,Copper,KITCHEN WITHOUT FILTER,4
4/4/2016,Lead,0,Copper,70,MOUNTAIN AVE   ,FLINT,48503,FS2196,Copper,KITCHEN WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,60,WOODROW AVE   ,FLINT,48506,FS2197,Copper,KITCHEN,4
4/4/2016,Lead,0,Copper,0,E YORK AVE  ,FLINT,48505,FS2198,Copper,,4
3/30/2016,Lead,0,Copper,70,HILLS ST   ,FLINT,48503,FS2199,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,E CARPENTER RD  ,FLINT,48505,FS2224,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,90,MOUNTAIN AVE   ,FLINT,48503,FS2226,Copper,,4
3/31/2016,Lead,0,Copper,0,WOODROW AVE   ,FLINT,48506,FS2233,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,BRANDON ST   ,FLINT,48503,FS2234,Copper,KITCHEN WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,260,CLINTON ST   ,FLINT,48507,FS2242,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,200,FRANK ST   ,FLINT,48504,FS2245,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,FRANK ST   ,FLINT,48504,FS2261,Copper,,4
4/5/2016,Lead,0,Copper,60,PIERCE ST   ,FLINT,48503,FS2262,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,PIERCE ST   ,FLINT,48503,FS2265,Copper,,4
3/31/2016,Lead,0,Copper,100,CLAIRMONT ST   ,FLINT,48503,FS2275,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,E JACKSON AVE  ,FLINT,48505,FS2284,Copper,,4
3/30/2016,Lead,0,Copper,0,ALLENDALE PL   ,FLINT,48503,FS2340,Copper,KITCHEN WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,0,WOODROW AVE   ,FLINT,48506,FS2345,Copper,KITCHEN WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,60,HOLLY AVE   ,FLINT,48506,FS2346,Copper,KITCHEN,4
3/31/2016,Lead,0,Copper,0,WOODROW AVE   ,FLINT,48506,FS2351,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,100,ALLENDALE PL   ,FLINT,48503,FS2354,Copper,KITCHEN WITHOUT FILTER,4
4/4/2016,Lead,0,Copper,70,NEW YORK AVE  ,FLINT,48506,FS2355,Copper,,4
3/30/2016,Lead,0,Copper,100,HOGARTH AVE   ,FLINT,48532,FS2362,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,WHITNEY AVE   ,FLINT,48532,FS2375,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,160,WESTWOOD PKWY   ,FLINT,48503,FS2430,Copper,KITCHEN,4
3/31/2016,Lead,0,Copper,80,CALUMET ST   ,FLINT,48503,FS2454,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,100,HERRICK ST   ,FLINT,48532,FS2511,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,60,CRAWFORD ST   ,FLINT,48507,FS2514,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,E MOORE ST  ,FLINT,48505,FS2573,Copper,KITCHEN,4
3/31/2016,Lead,0,Copper,0,MARVIN ST   ,FLINT,48505,FS2574,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,0,Copper,0,WHITNEY AVE   ,FLINT,48532,FS2608,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,60,SHERWOOD DR   ,FLINT,48503,FS2611,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,CAMPBELL ST   ,FLINT,48507,FS2616,Copper,,4
3/30/2016,Lead,0,Copper,0,VALLEY LN   ,FLINT,48503,FS2658,Copper,,4
3/31/2016,Lead,0,Copper,0,W ATHERTON RD  ,FLINT,48507,FS2671,Copper,BATHROOM,4
3/31/2016,Lead,0,Copper,90,MILTON DR   ,FLINT,48507,FS2683,Copper,KITCHEN,4
4/4/2016,Lead,0,Copper,170,E SECOND ST  ,FLINT,48503,FS2688,Copper,KITCHEN WITHOUT FILTER,4
3/31/2016,Lead,0,Copper,60,BARRIE AVE   ,FLINT,48507,FS2689,Copper,BATHROOM,4
3/31/2016,Lead,0,Copper,70,DALE AVE   ,FLINT,48506,FS2714,Copper,KITCHEN WITH FILTER,4
3/30/2016,Lead,0,Copper,0,CRAWFORD ST   ,FLINT,48507,FS2715,Copper,KITCHEN,4
3/30/2016,Lead,0,Copper,0,W PATERSON ST  ,FLINT,48503,FS2716,Copper,BATHROOM WITHOUT FILTER,4
3/31/2016,Lead,1,Copper,90,E RUSSELL AVE  ,FLINT,48505,FS0004,Copper,,4
3/30/2016,Lead,1,Copper,0,N CENTER RD  ,FLINT,48506,FS0077,Copper,KITCHEN,4
3/30/2016,Lead,1,Copper,0,PARKBELT DR   ,FLINT,48505,FS0136,Copper,KITCHEN WITHOUT FILTER,4
4/4/2016,Lead,1,Copper,0,INGLESIDE AVE   ,FLINT,48507,FS0243,Copper,,4
3/30/2016,Lead,1,Copper,0,BROWN ST   ,FLINT,48503,FS0259,Copper,KITCHEN,4
3/30/2016,Lead,1,Copper,0,WOODCROFT AVE   ,FLINT,48503,FS0266,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,1,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS0282,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,1,Copper,90,MOUNTAIN AVE   ,FLINT,48503,FS0294,Copper,KITCHEN,4
3/30/2016,Lead,1,Copper,0,S FRANKLIN AVE  ,FLINT,48503,FS0298,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,1,Copper,0,E COURT ST  ,FLINT,48503,FS0302,Copper,,4
3/30/2016,Lead,1,Copper,0,E COURT ST  ,FLINT,48503,FS0303,Copper,KITCHEN WITHOUT FILTER,4
4/4/2016,Lead,1,Copper,0,E COURT ST  ,FLINT,48503,FS0305,Copper,,4
3/30/2016,Lead,1,Copper,0,RASKOB ST   ,FLINT,48504,FS0364,Copper,,4
3/31/2016,Lead,1,Copper,0,CADILLAC ST   ,FLINT,48504,FS0397,Copper,KITCHEN,4
3/30/2016,Lead,1,Copper,0,MACKIN RD   ,FLINT,48503,FS0398,Copper,,4
3/30/2016,Lead,1,Copper,60,COPEMAN BLVD   ,FLINT,48504,FS0538,Copper,KITCHEN WITHOUT FILTER,4
4/4/2016,Lead,1,Copper,120,FERNDALE PL   ,FLINT,48503,FS0545,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,1,Copper,200,CLOVERDALE PL   ,FLINT,48503,FS0565,Copper,KITCHEN WITHOUT FILTER,4
4/1/2016,Lead,1,Copper,0,WINONA ST   ,FLINT,48504,FS0566,Copper,KITCHEN WITHOUT FILTER,4
4/1/2016,Lead,1,Copper,0,WINONA ST   ,FLINT,48504,FS0579,Copper,KITCHEN WITH FILTER,4
4/5/2016,Lead,1,Copper,0,WELCH BLVD   ,FLINT,48504,FS0632,Copper,KITCHEN,4
4/5/2016,Lead,1,Copper,300,BRENTWOOD DR   ,FLINT,48503,FS0692,Copper,KITCHEN,4
3/30/2016,Lead,1,Copper,160,HELBER ST   ,FLINT,48504,FS0710,Copper,,4
3/30/2016,Lead,1,Copper,0,HELBER ST   ,FLINT,48504,FS0713,Copper,,4
3/31/2016,Lead,1,Copper,70,MALLERY ST   ,FLINT,48504,FS0765,Copper,KITCHEN,4
4/2/2016,Lead,1,Copper,0,NORBERT ST   ,FLINT,48504,FS0774,Copper,BATHROOM,4
3/30/2016,Lead,1,Copper,0,WHITNEY AVE   ,FLINT,48532,FS1041,Copper,KITCHEN WITHOUT FILTER,4
3/31/2016,Lead,1,Copper,70,TENNYSON AVE   ,FLINT,48507,FS1047,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,1,Copper,0,E MOORE ST  ,FLINT,48505,FS1088,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,1,Copper,0,MASON ST   ,FLINT,48505,FS1089,Copper,,4
3/30/2016,Lead,1,Copper,0,BRANDON ST   ,FLINT,48503,FS1142,Copper,KITCHEN,4
4/4/2016,Lead,1,Copper,0,HOGARTH AVE   ,FLINT,48532,FS1147,Copper,BATHROOM,4
3/31/2016,Lead,1,Copper,0,E AUSTIN AVE  ,FLINT,48505,FS1167,Copper,BATHROOM,4
3/30/2016,Lead,1,Copper,0,ROOME CT   ,FLINT,48503,FS1211,Copper,KITCHEN,4
3/31/2016,Lead,1,Copper,0,BURROUGHS AVE   ,FLINT,48507,FS1263,Copper,BATHROOM,4
4/4/2016,Lead,1,Copper,0,W SIXTH ST  ,FLINT,48503,FS1333,Copper,KITCHEN,4
3/30/2016,Lead,1,Copper,90,HOGARTH AVE   ,FLINT,48532,FS1541,Copper,,4
3/31/2016,Lead,1,Copper,0,WALDMAN AVE   ,FLINT,48507,FS1573,Copper,KITCHEN,4
3/31/2016,Lead,1,Copper,0,WALDMAN AVE   ,FLINT,48507,FS1591,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,1,Copper,0,BLANCHARD AVE   ,FLINT,48503,FS1728,Copper,KITCHEN WITHOUT FILTER,4
3/30/2016,Lead,1,Copper,50,NOLEN DR   ,FLINT,48504,FS1881,Copper,KITCHEN,4
3/30/2016,Lead,1,Copper,0,FOREST HILL AVE  ,FLINT,48504,FS1892,Copper,KITCHEN WITHOUT FILTER,4
3/31/2016,Lead,1,Copper,60,DALE AVE   ,FLINT,48506,FS1981,Copper,KITCHEN WITHOUT FILTER,4
